村里,姓名,年齡,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
桃園縣蘆竹鄉大華村,張克悌,68,10003,10003050,005,3878
桃園縣蘆竹鄉富竹村,邱朝旺,62,10003,10003050,021,3884
桃園縣蘆竹鄉上竹村,李阿清,63,10003,10003050,022,3898
桃園縣蘆竹鄉宏竹村,蘇瑞祿,51,10003,10003050,023,3760
桃園縣蘆竹鄉蘆竹村,蔡清雲,56,10003,10003050,006,3741
桃園縣蘆竹鄉南崁村,林丕馨,74,10003,10003050,007,3729
桃園縣蘆竹鄉錦興村,莊正忠,62,10003,10003050,008,3726
桃園縣蘆竹鄉五福村,藍和順,70,10003,10003050,009,3756
桃園縣蘆竹鄉內厝村,蔡安然,73,10003,10003050,010,3734
桃園縣蘆竹鄉山鼻村,張寶龍,58,10003,10003050,011,3732
桃園縣蘆竹鄉南榮村,張長祿,49,10003,10003050,017,3730
桃園縣蘆竹鄉南興村,黃正川,72,10003,10003050,018,3724
桃園縣蘆竹鄉錦中村,李詩銘,55,10003,10003050,020,3758
桃園縣蘆竹鄉長興村,蔡阿炎,62,10003,10003050,019,3740
桃園縣蘆竹鄉羊稠村,陳文安,42,10003,10003050,026,3754
桃園縣蘆竹鄉營盤村,楊國棟,61,10003,10003050,025,3736
桃園縣蘆竹鄉瓦磘村,吳國勝,51,10003,10003050,024,3753
桃園縣蘆竹鄉坑子村,陳長江,56,10003,10003050,014,3722
桃園縣蘆竹鄉外社村,陳献達,60,10003,10003050,013,3718
桃園縣蘆竹鄉坑口村,楊全居,51,10003,10003050,015,3712
桃園縣蘆竹鄉海湖村,王家慶,40,10003,10003050,016,3711
桃園縣蘆竹鄉山腳村,蘇植樹,65,10003,10003050,012,3716
桃園縣大園鄉大園村,許文芳,59,10003,10003060,001,3742
桃園縣大園鄉田心村,黃興隆,64,10003,10003060,002,3737
桃園縣大園鄉溪海村,賴建郎,66,10003,10003060,003,3747
桃園縣大園鄉和平村,梁垠錄,57,10003,10003060,004,3725
桃園縣大園鄉橫峰村,徐德旺,69,10003,10003060,005,3744
桃園縣大園鄉五權村,呂昭勝,49,10003,10003060,006,3882
桃園縣大園鄉埔心村,黃旺屋,52,10003,10003060,007,3717
桃園縣大園鄉大海村,郭正明,74,10003,10003060,008,3745
桃園縣大園鄉三石村,李旺朝,58,10003,10003060,010,3735
桃園縣大園鄉菓林村,胡永,56,10003,10003060,011,3720
桃園縣大園鄉竹圍村,陳茂源,72,10003,10003060,012,3714
桃園縣大園鄉海口村,陳培鳳,59,10003,10003060,013,3713
桃園縣大園鄉沙崙村,陳清萬,63,10003,10003060,014,3710
桃園縣大園鄉後厝村,林有財,54,10003,10003060,015,3721
桃園縣大園鄉圳頭村,卓榮騰,56,10003,10003060,016,3715
桃園縣大園鄉內海村,劉進益,50,10003,10003060,017,3719
桃園縣大園鄉北港村,許阿鐘,67,10003,10003060,018,3723
桃園縣大園鄉南港村,許茂,59,10003,10003060,019,3738
桃園縣大溪鎮興和里,邱財榮,66,10003,10003030,001,4228
桃園縣大溪鎮福仁里,黃春成,57,10003,10003030,002,4225
桃園縣大溪鎮一心里,黃進賢,58,10003,10003030,003,4194
桃園縣大溪鎮田心里,游秋蓉,54,10003,10003030,025,4224
桃園縣大溪鎮月眉里,黃文中,37,10003,10003030,005,4189
桃園縣大溪鎮永福里,蔡劉玉英,57,10003,10003030,006,4152
桃園縣大溪鎮福安里,許漢宗,57,10003,10003030,008,4288
桃園縣大溪鎮康安里,李清結,69,10003,10003030,011,4278
桃園縣大溪鎮義和里,李瑞山,57,10003,10003030,012,4289
桃園縣大溪鎮美華里,蔡水木,66,10003,10003030,007,4222
桃園縣大溪鎮復興里,倪源昌,58,10003,10003030,009,4241
桃園縣大溪鎮新峰里,郭振義,55,10003,10003030,010,4283
桃園縣大溪鎮一德里,邱大山,65,10003,10003030,004,4195
桃園縣大溪鎮瑞興里,林繼雄,69,10003,10003030,013,4134
桃園縣大溪鎮中新里,陳芳善,65,10003,10003030,014,4173
桃園縣大溪鎮仁義里,黃禎,44,10003,10003030,015,4159
桃園縣大溪鎮仁善里,曾月娥,55,10003,10003030,017,4156
桃園縣大溪鎮仁愛里,藍英中,46,10003,10003030,018,4154
桃園縣大溪鎮仁和里,黃智賢,52,10003,10003030,027,4212
桃園縣大溪鎮瑞源里,王祥倜,56,10003,10003030,022,4227
桃園縣大溪鎮仁武里,邱聰明,56,10003,10003030,019,4200
桃園縣大溪鎮仁文里,邱素月,59,10003,10003030,026,4192
桃園縣大溪鎮南興里,徐福全,59,10003,10003030,021,4140
桃園縣大溪鎮員林里,黃慶章,70,10003,10003030,020,4220
桃園縣大溪鎮三元里,黃永林,53,10003,10003030,024,4230
桃園縣大溪鎮光明里,黃永龍,64,10003,10003030,023,4221
桃園縣大溪鎮僑愛里,羅鳳育,63,10003,10003030,016,4160
桃園縣復興鄉三民村,薛榮裕,51,10003,10003130,001,4238
桃園縣復興鄉澤仁村,林秀傳,66,10003,10003130,002,4243
桃園縣復興鄉霞雲村,楊耀國,55,10003,10003130,004,4239
桃園縣復興鄉義盛村,阮文芳,54,10003,10003130,003,4246
桃園縣復興鄉長興村,黃再福,57,10003,10003130,005,4244
桃園縣復興鄉奎輝村,簡清雲,53,10003,10003130,007,4247
桃園縣復興鄉羅浮村,廖國達,48,10003,10003130,009,4245
桃園縣復興鄉高義村,姜巫玉英,59,10003,10003130,010,4248
桃園縣復興鄉三光村,高翠華,56,10003,10003130,006,4250
桃園縣復興鄉華陵村,陳成惠,51,10003,10003130,008,4249
桃園縣中壢市後寮里,巫清詔,49,10003,10003020,042,4085
桃園縣中壢市龍興里,徐秋妲,55,10003,10003020,011,4112
桃園縣中壢市龍岡里,吳淑情,53,10003,10003020,029,4181
桃園縣中壢市仁愛里,林登基,51,10003,10003020,013,4029
桃園縣中壢市華愛里,沈藏得,68,10003,10003020,076,4064
桃園縣中壢市仁德里,謝享益,61,10003,10003020,003,4043
桃園縣中壢市仁和里,陳長來,44,10003,10003020,075,4122
桃園縣中壢市仁祥里,陳秀菁,56,10003,10003020,030,4129
桃園縣中壢市忠義里,劉奕福,65,10003,10003020,018,3983
桃園縣中壢市仁美里,古雲騰,53,10003,10003020,012,4131
桃園縣中壢市信義里,吳義澄,59,10003,10003020,037,4125
桃園縣中壢市龍東里,陳家豐,56,10003,10003020,039,4180
桃園縣中壢市龍昌里,范金水,57,10003,10003020,002,4174
桃園縣中壢市中堅里,吳瑞柱,61,10003,10003020,010,4106
桃園縣中壢市普仁里,張鳳凰,53,10003,10003020,016,4050
桃園縣中壢市普慶里,鍾維朗,63,10003,10003020,053,4063
桃園縣中壢市普義里,黃崇修,48,10003,10003020,017,4023
桃園縣中壢市至善里,梁惠鈴,53,10003,10003020,063,4098
桃園縣中壢市龍慈里,袁奕萬,49,10003,10003020,082,4102
桃園縣中壢市明德里,陳朝福,45,10003,10003020,062,4089
桃園縣中壢市龍德里,鍾和貴,59,10003,10003020,065,4100
桃園縣中壢市龍安里,楊正亞,79,10003,10003020,067,4179
桃園縣中壢市仁福里,喻榮興,58,10003,10003020,072,4111
桃園縣中壢市華勛里,朱夢奇,59,10003,10003020,071,4088
桃園縣中壢市普忠里,許志煒,51,10003,10003020,060,4067
桃園縣中壢市普強里,江長榮,53,10003,10003020,061,4120
桃園縣中壢市正義里,古捷桐,60,10003,10003020,066,4037
桃園縣中壢市仁義里,張正忠,60,10003,10003020,070,4065
桃園縣中壢市德義里,賴來炎,74,10003,10003020,069,4049
桃園縣中壢市興仁里,王英侯,53,10003,10003020,020,4001
桃園縣中壢市中正里,王財得,65,10003,10003020,019,4071
桃園縣中壢市篤行里,楊翊堂,44,10003,10003020,023,4035
桃園縣中壢市自立里,李樸威,54,10003,10003020,008,3989
桃園縣中壢市自信里,徐瑞珍,58,10003,10003020,083,4079
桃園縣中壢市自強里,黃省慶,55,10003,10003020,009,4006
桃園縣中壢市莊敬里,劉邦茂,53,10003,10003020,077,4010
桃園縣中壢市自治里,吳宏駿,52,10003,10003020,078,4070
桃園縣中壢市內定里,劉家順,51,10003,10003020,027,3870
桃園縣中壢市內壢里,林勝傑,58,10003,10003020,005,3977
桃園縣中壢市成功里,廖進川,66,10003,10003020,006,4019
桃園縣中壢市中原里,沈清進,58,10003,10003020,026,3997
桃園縣中壢市文化里,張海港,76,10003,10003020,034,4014
桃園縣中壢市復興里,李佳蓁,58,10003,10003020,033,3991
桃園縣中壢市中山里,王寧政,56,10003,10003020,068,4080
桃園縣中壢市中興里,徐盛永,56,10003,10003020,081,4082
桃園縣中壢市福德里,王菁華,54,10003,10003020,058,3981
桃園縣中壢市忠孝里,游濱吉,70,10003,10003020,057,3978
桃園縣中壢市和平里,盧林春鳳,53,10003,10003020,059,3980
桃園縣中壢市復華里,林福財,67,10003,10003020,056,4002
桃園縣中壢市石頭里,曾隆瑞,66,10003,10003020,038,4040
桃園縣中壢市中央里,楊萬焙,54,10003,10003020,015,4030
桃園縣中壢市新興里,徐永鑑,52,10003,10003020,025,4095
桃園縣中壢市林森里,劉得全,54,10003,10003020,084,4096
桃園縣中壢市振興里,董文昌,48,10003,10003020,052,4114
桃園縣中壢市新街里,莊金泉,60,10003,10003020,014,4076
桃園縣中壢市興南里,葉青旺,56,10003,10003020,041,4027
桃園縣中壢市永興里,方明裕,58,10003,10003020,004,4047
桃園縣中壢市東興里,吳嘉樑,71,10003,10003020,021,4119
桃園縣中壢市健行里,鍾火貴,62,10003,10003020,079,4127
桃園縣中壢市水尾里,詹昭燕,61,10003,10003020,031,3956
桃園縣中壢市金華里,謝岩介,49,10003,10003020,085,4074
桃園縣中壢市忠福里,詹金水,77,10003,10003020,036,4020
桃園縣中壢市興國里,陳年妹,60,10003,10003020,035,4026
桃園縣中壢市興平里,吳尤麗雲,63,10003,10003020,080,4073
桃園縣中壢市興和里,劉興桶,66,10003,10003020,054,3970
桃園縣中壢市中壢里,官鍾秀鳳,54,10003,10003020,028,4054
桃園縣中壢市中榮里,許盛財,50,10003,10003020,050,4044
桃園縣中壢市中建里,李應偉,48,10003,10003020,040,4055
桃園縣中壢市青埔里,陳月秀,54,10003,10003020,032,3840
桃園縣中壢市永福里,謝振明,69,10003,10003020,074,3964
桃園縣中壢市幸福里,詹文增,53,10003,10003020,073,4066
桃園縣中壢市舊明里,游義欽,62,10003,10003020,045,4038
桃園縣中壢市新明里,盧肇興,55,10003,10003020,024,4033
桃園縣中壢市光明里,林坤泉,57,10003,10003020,007,4077
桃園縣中壢市永光里,戴朝枝,59,10003,10003020,055,3982
桃園縣中壢市內厝里,劉綵螢,55,10003,10003020,051,3917
桃園縣中壢市山東里,林清鎮,59,10003,10003020,049,3897
桃園縣中壢市月眉里,吳金盈,60,10003,10003020,047,3896
桃園縣中壢市三民里,劉邦奎,53,10003,10003020,048,3976
桃園縣中壢市五權里,戴雲榮,57,10003,10003020,044,4005
桃園縣中壢市芝芭里,邱慶銅,77,10003,10003020,046,3849
桃園縣中壢市過嶺里,陳增昌,70,10003,10003020,043,3929
桃園縣中壢市洽溪里,謝煥珍,61,10003,10003020,022,3901
桃園縣中壢市五福里,侯力升,66,10003,10003020,064,4032
桃園縣平鎮市新勢里,陳秀榮,66,10003,10003100,007,4124
桃園縣平鎮市新榮里,鄧秀真,60,10003,10003100,037,4107
桃園縣平鎮市新富里,梁瑞其,60,10003,10003100,008,4094
桃園縣平鎮市新英里,張文瑞,44,10003,10003100,044,4104
桃園縣平鎮市新貴里,莊育樑,59,10003,10003100,035,4176
桃園縣平鎮市北安里,吳振春,63,10003,10003100,040,4123
桃園縣平鎮市北勢里,鍾陳義,76,10003,10003100,009,4091
桃園縣平鎮市北華里,戴振榮,69,10003,10003100,041,4110
桃園縣平鎮市金陵里,吳德光,58,10003,10003100,039,4115
桃園縣平鎮市北興里,莊訓浴,70,10003,10003100,010,4101
桃園縣平鎮市北貴里,吳克釗,42,10003,10003100,011,4135
桃園縣平鎮市北富里,邱慶衡,58,10003,10003100,036,4141
桃園縣平鎮市龍恩里,胡李聰明,59,10003,10003100,017,4132
桃園縣平鎮市東社里,姜尾鳳,60,10003,10003100,018,4157
桃園縣平鎮市龍興里,葉有福,52,10003,10003100,019,4155
桃園縣平鎮市忠貞里,尹黃愛紅,63,10003,10003100,021,4139
桃園縣平鎮市中正里,曾淑梅,59,10003,10003100,022,4138
桃園縣平鎮市貿易里,宋子毅,48,10003,10003100,020,4142
桃園縣平鎮市建安里,劉邦有,80,10003,10003100,023,4161
桃園縣平鎮市華安里,王可仁,49,10003,10003100,038,4147
桃園縣平鎮市新安里,吳善忠,60,10003,10003100,026,4171
桃園縣平鎮市東安里,戴珮宜,56,10003,10003100,025,4165
桃園縣平鎮市東勢里,葉雲星,54,10003,10003100,024,4150
桃園縣平鎮市莊敬里,江羅淑娥,61,10003,10003100,014,4206
桃園縣平鎮市福林里,陳建宏,54,10003,10003100,032,4205
桃園縣平鎮市山峰里,陳進宏,51,10003,10003100,015,4215
桃園縣平鎮市湧豐里,鄧浪安,56,10003,10003100,029,4207
桃園縣平鎮市湧光里,吳祥潤,60,10003,10003100,016,4213
桃園縣平鎮市湧安里,黃瑞嬌,59,10003,10003100,030,4214
桃園縣平鎮市廣興里,温秀英,56,10003,10003100,004,4041
桃園縣平鎮市廣達里,涂盛田,73,10003,10003100,031,4061
桃園縣平鎮市復旦里,李文俊,59,10003,10003100,003,4060
桃園縣平鎮市復興里,王燕惠,54,10003,10003100,042,4062
桃園縣平鎮市義興里,湯發陽,56,10003,10003100,028,4130
桃園縣平鎮市義民里,劉文華,60,10003,10003100,005,4087
桃園縣平鎮市宋屋里,宋德燿,55,10003,10003100,006,4117
桃園縣平鎮市平興里,宋鄧桂香,62,10003,10003100,043,4109
桃園縣平鎮市廣仁里,黃秀滿,58,10003,10003100,034,4116
桃園縣平鎮市雙連里,劉邦悌,42,10003,10003100,001,3984
桃園縣平鎮市高雙里,曾萬欽,65,10003,10003100,002,4036
桃園縣平鎮市平鎮里,劉木清,78,10003,10003100,012,4186
桃園縣平鎮市鎮興里,劉明喜,59,10003,10003100,027,4163
桃園縣平鎮市金星里,程明泉,52,10003,10003100,033,4168
桃園縣平鎮市平安里,彭筆達,56,10003,10003100,045,4143
桃園縣平鎮市平南里,沈文生,64,10003,10003100,046,4232
桃園縣平鎮市南勢里,姜瑞英,58,10003,10003100,013,4158
桃園縣楊梅鎮埔心里,莊廣生,79,10003,10003040,011,4167
桃園縣楊梅鎮仁美里,陳秋如,44,10003,10003040,018,4162
桃園縣楊梅鎮四維里,羅文明,63,10003,10003040,014,4151
桃園縣楊梅鎮梅溪里,吳錦鴻,45,10003,10003040,015,4146
桃園縣楊梅鎮瑞溪里,林美慧,57,10003,10003040,036,4188
桃園縣楊梅鎮裕成里,吳清標,54,10003,10003040,029,4210
桃園縣楊梅鎮裕新里,蔡進園,58,10003,10003040,039,4209
桃園縣楊梅鎮金溪里,麥淦書,48,10003,10003040,028,4201
桃園縣楊梅鎮三民里,張勝文,61,10003,10003040,040,4203
桃園縣楊梅鎮楊明里,鍾能錦,58,10003,10003040,027,4149
桃園縣楊梅鎮瑞塘里,王興福,63,10003,10003040,013,4231
桃園縣楊梅鎮瑞坪里,呂芳盛,54,10003,10003040,034,4202
桃園縣楊梅鎮永平里,廖文星,60,10003,10003040,035,4166
桃園縣楊梅鎮金龍里,李崑德,87,10003,10003040,012,4153
桃園縣楊梅鎮光華里,徐逢漳,52,10003,10003040,019,4148
桃園縣楊梅鎮楊梅里,陳琳生,70,10003,10003040,001,4145
桃園縣楊梅鎮楊江里,彭吉光,72,10003,10003040,002,4236
桃園縣楊梅鎮紅梅里,劉青嵩,63,10003,10003040,003,4193
桃園縣楊梅鎮大平里,巫雙春,47,10003,10003040,005,4233
桃園縣楊梅鎮秀才里,徐麗貞,61,10003,10003040,030,4211
桃園縣楊梅鎮梅新里,楊翔幀,73,10003,10003040,009,4191
桃園縣楊梅鎮東流里,張新妹,63,10003,10003040,006,4204
桃園縣楊梅鎮永寧里,黃耀昌,60,10003,10003040,004,4208
桃園縣楊梅鎮大同里,彭金坡,61,10003,10003040,010,4170
桃園縣楊梅鎮中山里,朱秀娥,47,10003,10003040,026,4235
桃園縣楊梅鎮三湖里,張修源,58,10003,10003040,024,4164
桃園縣楊梅鎮頭湖里,唐瑞鳳,48,10003,10003040,041,4234
桃園縣楊梅鎮上湖里,羅世隆,57,10003,10003040,025,4169
桃園縣楊梅鎮富岡里,彭双火,62,10003,10003040,020,4172
桃園縣楊梅鎮富豐里,徐石全,57,10003,10003040,038,4182
桃園縣楊梅鎮豐野里,張羅茶妹,67,10003,10003040,021,4093
桃園縣楊梅鎮員本里,陳奕霖,52,10003,10003040,022,4042
桃園縣楊梅鎮水美里,許霖雙,59,10003,10003040,007,4137
桃園縣楊梅鎮上田里,温福明,70,10003,10003040,008,4126
桃園縣楊梅鎮瑞原里,張家宏,57,10003,10003040,023,4099
桃園縣楊梅鎮高山里,楊月蓮,56,10003,10003040,016,4103
桃園縣楊梅鎮高上里,葉雲龍,60,10003,10003040,037,4113
桃園縣楊梅鎮青山里,吳美雪,60,10003,10003040,031,4144
桃園縣楊梅鎮高榮里,吳玉郎,44,10003,10003040,017,4045
桃園縣楊梅鎮新榮里,鍾金昌,67,10003,10003040,032,4053
桃園縣楊梅鎮雙榮里,張萬福,55,10003,10003040,033,4048
桃園縣龍潭鄉黃唐村,劉修增,51,10003,10003090,001,4216
桃園縣龍潭鄉永興村,徐貴玲,56,10003,10003090,020,4281
桃園縣龍潭鄉中山村,賴永隆,64,10003,10003090,002,4199
桃園縣龍潭鄉烏林村,邱創富,77,10003,10003090,003,4219
桃園縣龍潭鄉百年村,張銘純,47,10003,10003090,022,4198
桃園縣龍潭鄉烏樹林村,曾盛佳,39,10003,10003090,021,4218
桃園縣龍潭鄉龍祥村,彭春蘭,62,10003,10003090,023,4196
桃園縣龍潭鄉凌雲村,陳慶錦,59,10003,10003090,006,4280
桃園縣龍潭鄉聖德村,徐春淼,64,10003,10003090,024,4223
桃園縣龍潭鄉八德村,張運煥,62,10003,10003090,007,4217
桃園縣龍潭鄉武漢村,羅淑琴,58,10003,10003090,027,4251
桃園縣龍潭鄉九龍村,游禮炳,75,10003,10003090,013,4226
桃園縣龍潭鄉東興村,郭崇儀,53,10003,10003090,028,4276
桃園縣龍潭鄉中興村,彭石松,53,10003,10003090,014,4197
桃園縣龍潭鄉龍潭村,鍾朝麟,54,10003,10003090,011,4282
桃園縣龍潭鄉北興村,秦永楠,53,10003,10003090,029,4229
桃園縣龍潭鄉中正村,黃文奎,62,10003,10003090,010,4287
桃園縣龍潭鄉上林村,鍾泉芳,62,10003,10003090,009,4284
桃園縣龍潭鄉上華村,陳義麟,74,10003,10003090,026,4290
桃園縣龍潭鄉龍星村,張金財,54,10003,10003090,025,4285
桃園縣龍潭鄉建林村,張淑美,45,10003,10003090,030,4294
桃園縣龍潭鄉三林村,楊仕鉦,55,10003,10003090,019,4237
桃園縣龍潭鄉佳安村,江李桂春,64,10003,10003090,015,4286
桃園縣龍潭鄉富林村,葉義風,54,10003,10003090,031,4293
桃園縣龍潭鄉大平村,鍾國鉉,51,10003,10003090,018,4242
桃園縣龍潭鄉三坑村,徐美惠,45,10003,10003090,017,4292
桃園縣龍潭鄉高原村,黃玉琴,56,10003,10003090,012,4291
桃園縣龍潭鄉高平村,羅盛添,61,10003,10003090,004,4240
桃園縣龍潭鄉三水村,林延能,65,10003,10003090,008,4277
桃園縣龍潭鄉三和村,謝金棋,57,10003,10003090,016,4279
桃園縣新屋鄉新屋村,羅煥彬,61,10003,10003110,001,3996
桃園縣新屋鄉新生村,彭煥鈿,64,10003,10003110,002,3974
桃園縣新屋鄉後湖村,姜禮德,59,10003,10003110,003,3932
桃園縣新屋鄉社子村,葉劉增輝,59,10003,10003110,008,4012
桃園縣新屋鄉清華村,宋文琪,50,10003,10003110,004,3971
桃園縣新屋鄉石磊村,鍾桂梅,57,10003,10003110,010,3848
桃園縣新屋鄉東明村,姜義泉,64,10003,10003110,009,3992
桃園縣新屋鄉埔頂村,劉村楠,66,10003,10003110,006,4078
桃園縣新屋鄉九斗村,彭勝康,58,10003,10003110,007,3999
桃園縣新屋鄉頭洲村,廖忠雄,71,10003,10003110,005,3985
桃園縣新屋鄉大坡村,陳欽貴,61,10003,10003110,022,4009
桃園縣新屋鄉望間村,陳娘裕,64,10003,10003110,023,4051
桃園縣新屋鄉後庄村,姜仁山,70,10003,10003110,021,4084
桃園縣新屋鄉蚵間村,許關蘇,55,10003,10003110,019,4121
桃園縣新屋鄉深圳村,徐李玉桂,58,10003,10003110,018,4003
桃園縣新屋鄉糠榔村,羅鴻霖,53,10003,10003110,020,3994
桃園縣新屋鄉笨港村,黃永盛,53,10003,10003110,017,3924
桃園縣新屋鄉永安村,郭先彰,52,10003,10003110,016,3968
桃園縣新屋鄉永興村,葉斯柳,68,10003,10003110,015,3858
桃園縣新屋鄉下埔村,葉倫湧,63,10003,10003110,011,3859
桃園縣新屋鄉石牌村,黃金富,70,10003,10003110,013,3868
桃園縣新屋鄉下田村,徐鏡清,43,10003,10003110,012,3953
桃園縣新屋鄉赤欄村,姜仁昌,60,10003,10003110,014,3973
桃園縣觀音鄉觀音村,廖文君,58,10003,10003120,001,3876
